"Date","Plaza ID","Direction","# Vehicles - E-ZPass","# Vehicles - VToll"
"08/20/2020","29","I","46,000","8,270"
"08/20/2020","29","O","47,417","8,216"
"08/19/2020","29","I","43,168","7,590"
"08/19/2020","29","O","46,487","8,109"
"08/18/2020","29","I","44,778","8,042"
"08/18/2020","29","O","46,975","8,309"
"08/17/2020","29","I","41,218","7,561"
"08/17/2020","29","O","47,374","8,480"
"08/16/2020","29","I","40,330","8,709"
"08/16/2020","29","O","41,558","8,801"
"08/15/2020","29","I","45,969","10,256"
"08/15/2020","29","O","52,401","10,984"
"08/14/2020","29","I","44,188","9,447"
"08/14/2020","29","O","49,922","9,574"
"08/13/2020","29","I","41,977","8,496"
"08/13/2020","29","O","47,609","8,226"
"08/12/2020","29","I","42,974","8,267"
"08/12/2020","29","O","46,316","8,215"
"08/11/2020","29","I","43,126","8,269"
"08/11/2020","29","O","45,398","8,052"
"08/10/2020","29","I","41,925","8,286"
"08/10/2020","29","O","45,913","8,761"
"08/09/2020","29","I","42,680","9,991"
"08/09/2020","29","O","38,372","8,461"
"08/08/2020","29","I","42,253","9,679"
"08/08/2020","29","O","37,906","8,036"
"08/07/2020","29","I","42,556","8,560"
"08/07/2020","29","O","48,421","9,127"
"08/06/2020","29","I","43,772","8,332"
"08/06/2020","29","O","46,563","8,403"
"08/05/2020","29","I","40,618","7,591"
"08/05/2020","29","O","43,938","7,802"
"08/04/2020","29","I","31,132","5,841"
"08/04/2020","29","O","30,994","5,493"
"08/03/2020","29","I","41,332","8,065"
"08/03/2020","29","O","46,292","8,985"
"08/02/2020","29","I","40,342","9,257"
"08/02/2020","29","O","44,102","9,390"
"08/01/2020","29","I","46,280","10,666"
"08/01/2020","29","O","48,729","10,247"
"07/31/2020","29","I","43,518","8,480"
"07/31/2020","29","O","47,586","8,647"
"07/30/2020","29","I","44,694","8,249"
"07/30/2020","29","O","46,661","8,068"
"07/29/2020","29","I","44,427","8,482"
"07/29/2020","29","O","45,525","8,073"
"07/28/2020","29","I","40,951","7,762"
"07/28/2020","29","O","43,500","7,662"
"07/27/2020","29","I","42,894","8,568"
"07/27/2020","29","O","43,267","8,084"
"07/26/2020","29","I","44,366","10,207"
"07/26/2020","29","O","39,005","8,345"
"07/25/2020","29","I","45,318","10,584"
"07/25/2020","29","O","38,877","7,985"
"07/24/2020","29","I","44,181","8,652"
"07/24/2020","29","O","47,308","8,706"
"07/23/2020","29","I","43,655","7,968"
"07/23/2020","29","O","46,464","7,982"
"07/22/2020","29","I","41,770","7,720"
"07/22/2020","29","O","44,991","7,847"
"07/21/2020","29","I","42,504","7,948"
"07/21/2020","29","O","44,175","7,765"
"07/20/2020","29","I","41,174","8,033"
"07/20/2020","29","O","45,105","8,217"
"07/19/2020","29","I","44,286","10,451"
"07/19/2020","29","O","50,249","10,924"
"07/18/2020","29","I","45,750","10,420"
"07/18/2020","29","O","49,206","10,604"
"07/17/2020","29","I","43,402","8,429"
"07/17/2020","29","O","47,012","8,461"
"07/16/2020","29","I","43,377","8,052"
"07/16/2020","29","O","48,189","8,489"
"07/15/2020","29","I","42,480","7,897"
"07/15/2020","29","O","44,026","7,688"
"07/14/2020","29","I","42,902","7,901"
"07/14/2020","29","O","46,759","8,256"
"07/13/2020","29","I","40,663","7,655"
"07/13/2020","29","O","45,877","8,275"
"07/12/2020","29","I","43,424","10,026"
"07/12/2020","29","O","48,145","10,138"
"07/11/2020","29","I","38,314","8,526"
"07/11/2020","29","O","41,514","8,691"
"07/10/2020","29","I","39,278","7,591"
"07/10/2020","29","O","42,044","7,521"
"07/09/2020","29","I","43,829","8,123"
"07/09/2020","29","O","47,995","8,405"
"07/08/2020","29","I","40,712","7,498"
"07/08/2020","29","O","45,725","7,936"
"07/07/2020","29","I","40,939","7,673"
"07/07/2020","29","O","44,765","7,517"
"07/06/2020","29","I","40,758","7,831"
"07/06/2020","29","O","45,524","8,149"
"07/05/2020","29","I","43,081","10,086"
"07/05/2020","29","O","47,238","9,883"
"07/04/2020","29","I","38,329","9,056"
"07/04/2020","29","O","40,431","9,105"
"07/03/2020","29","I","41,581","9,169"
"07/03/2020","29","O","43,702","8,925"
"07/02/2020","29","I","45,712","8,469"
"07/02/2020","29","O","50,534","8,935"
"07/01/2020","29","I","40,802","7,417"
"07/01/2020","29","O","47,960","8,386"
"06/30/2020","29","I","40,071","7,379"
"06/30/2020","29","O","44,620","7,703"
"06/29/2020","29","I","41,554","7,931"
"06/29/2020","29","O","45,318","7,993"
"06/28/2020","29","I","39,721","8,999"
"06/28/2020","29","O","43,456","9,016"
"06/27/2020","29","I","39,432","8,794"
"06/27/2020","29","O","41,021","8,551"
"06/26/2020","29","I","43,012","8,149"
"06/26/2020","29","O","48,979","8,890"
"06/25/2020","29","I","42,933","7,517"
"06/25/2020","29","O","47,281","7,972"
"06/24/2020","29","I","40,317","7,213"
"06/24/2020","29","O","43,852","7,344"
"06/23/2020","29","I","40,950","7,536"
"06/23/2020","29","O","44,214","7,789"
"06/22/2020","29","I","41,779","7,804"
"06/22/2020","29","O","43,566","7,657"
"06/21/2020","29","I","43,138","8,960"
"06/21/2020","29","O","45,625","8,911"
"06/20/2020","29","I","42,081","9,410"
"06/20/2020","29","O","46,947","9,747"
"06/19/2020","29","I","44,046","8,579"
"06/19/2020","29","O","47,548","8,720"
"06/18/2020","29","I","41,039","7,354"
"06/18/2020","29","O","43,549","7,224"
"06/17/2020","29","I","40,421","7,374"
"06/17/2020","29","O","42,227","7,075"
"06/16/2020","29","I","38,619","6,963"
"06/16/2020","29","O","41,120","6,982"
"06/15/2020","29","I","38,790","7,205"
"06/15/2020","29","O","41,626","7,221"
"06/14/2020","29","I","36,750","7,976"
"06/14/2020","29","O","40,909","8,006"
"06/13/2020","29","I","40,079","8,813"
"06/13/2020","29","O","44,337","9,087"
"06/12/2020","29","I","43,581","8,349"
"06/12/2020","29","O","45,531","8,262"
"06/11/2020","29","I","37,986","6,782"
"06/11/2020","29","O","40,865","6,627"
"06/10/2020","29","I","38,970","7,018"
"06/10/2020","29","O","41,702","6,906"
"06/09/2020","29","I","38,245","7,199"
"06/09/2020","29","O","40,892","7,057"
"06/08/2020","29","I","38,607","7,164"
"06/08/2020","29","O","39,965","6,891"
"06/07/2020","29","I","35,551","7,539"
"06/07/2020","29","O","38,976","7,812"
"06/06/2020","29","I","34,775","7,577"
"06/06/2020","29","O","34,900","7,132"
"06/05/2020","29","I","38,455","7,136"
"06/05/2020","29","O","40,861","7,038"
"06/04/2020","29","I","36,913","6,481"
"06/04/2020","29","O","40,314","6,565"
"06/03/2020","29","I","34,466","6,082"
"06/03/2020","29","O","34,975","5,496"
"06/02/2020","29","I","34,445","6,017"
"06/02/2020","29","O","36,498","5,974"
"06/01/2020","29","I","35,296","6,529"
"06/01/2020","29","O","38,089","6,635"
"05/31/2020","29","I","33,214","7,239"
"05/31/2020","29","O","36,048","7,226"
"05/30/2020","29","I","31,978","7,076"
"05/30/2020","29","O","35,407","7,325"
"05/29/2020","29","I","36,783","6,926"
"05/29/2020","29","O","37,998","6,751"
"05/28/2020","29","I","34,697","6,263"
"05/28/2020","29","O","36,843","6,078"
"05/27/2020","29","I","34,447","6,003"
"05/27/2020","29","O","37,982","6,289"
"05/26/2020","29","I","34,929","6,330"
"05/26/2020","29","O","37,609","6,240"
"05/25/2020","29","I","29,628","6,201"
"05/25/2020","29","O","33,946","6,311"
"05/24/2020","29","I","31,636","6,613"
"05/24/2020","29","O","33,608","6,506"
"05/23/2020","29","I","27,202","6,048"
"05/23/2020","29","O","26,643","5,427"
"05/22/2020","29","I","37,417","6,831"
"05/22/2020","29","O","38,723","6,941"
"05/21/2020","29","I","36,469","6,332"
"05/21/2020","29","O","38,376","6,359"
"05/20/2020","29","I","33,609","5,806"
"05/20/2020","29","O","34,402","5,426"
"05/19/2020","29","I","31,569","5,400"
"05/19/2020","29","O","33,212","5,232"
"05/18/2020","29","I","31,330","5,616"
"05/18/2020","29","O","33,239","5,601"
"05/17/2020","29","I","25,953","5,466"
"05/17/2020","29","O","28,713","5,553"
"05/16/2020","29","I","31,297","6,538"
"05/16/2020","29","O","32,483","6,256"
"05/15/2020","29","I","34,540","6,379"
"05/15/2020","29","O","34,496","6,058"
"05/14/2020","29","I","31,350","5,337"
"05/14/2020","29","O","32,835","5,140"
"05/13/2020","29","I","30,427","5,276"
"05/13/2020","29","O","31,035","4,948"
"05/12/2020","29","I","30,290","5,206"
"05/12/2020","29","O","30,728","4,924"
"05/11/2020","29","I","28,686","4,968"
"05/11/2020","29","O","27,847","4,539"
"05/10/2020","29","I","28,369","5,288"
"05/10/2020","29","O","29,147","5,174"
"05/09/2020","29","I","24,529","5,347"
"05/09/2020","29","O","26,374","5,155"
"05/08/2020","29","I","29,984","5,337"
"05/08/2020","29","O","31,586","5,263"
"05/07/2020","29","I","30,370","5,204"
"05/07/2020","29","O","31,668","4,949"
"05/06/2020","29","I","27,976","4,633"
"05/06/2020","29","O","28,919","4,423"
"05/05/2020","29","I","28,279","4,824"
"05/05/2020","29","O","29,619","4,592"
"05/04/2020","29","I","26,477","4,663"
"05/04/2020","29","O","27,968","4,550"
"05/03/2020","29","I","22,478","4,632"
"05/03/2020","29","O","23,881","4,597"
"05/02/2020","29","I","25,615","5,385"
"05/02/2020","29","O","26,557","5,230"
"05/01/2020","29","I","28,511","5,111"
"05/01/2020","29","O","27,981","4,613"
"04/30/2020","29","I","25,492","4,220"
"04/30/2020","29","O","25,779","4,096"
"04/29/2020","29","I","26,195","4,312"
"04/29/2020","29","O","26,728","3,993"
"04/28/2020","29","I","27,081","4,549"
"04/28/2020","29","O","27,992","4,321"
"04/27/2020","29","I","24,229","4,076"
"04/27/2020","29","O","25,090","4,025"
"04/26/2020","29","I","14,432","3,001"
"04/26/2020","29","O","15,743","2,921"
"04/25/2020","29","I","23,110","4,682"
"04/25/2020","29","O","23,606","4,409"
"04/24/2020","29","I","24,331","4,300"
"04/24/2020","29","O","24,951","4,116"
"04/23/2020","29","I","25,091","4,212"
"04/23/2020","29","O","25,465","4,027"
"04/22/2020","29","I","25,444","4,158"
"04/22/2020","29","O","25,894","3,961"
"04/21/2020","29","I","22,627","3,831"
"04/21/2020","29","O","23,213","3,601"
"04/20/2020","29","I","24,033","4,214"
"04/20/2020","29","O","24,270","3,910"
"04/19/2020","29","I","17,657","3,436"
"04/19/2020","29","O","18,353","3,455"
"04/18/2020","29","I","16,373","3,387"
"04/18/2020","29","O","16,629","3,246"
"04/17/2020","29","I","24,271","4,334"
"04/17/2020","29","O","25,236","4,211"
"04/16/2020","29","I","23,248","3,891"
"04/16/2020","29","O","23,626","3,701"
"04/15/2020","29","I","22,497","3,722"
"04/15/2020","29","O","22,903","3,608"
"04/14/2020","29","I","23,455","3,784"
"04/14/2020","29","O","23,898","3,612"
"04/13/2020","29","I","17,346","2,895"
"04/13/2020","29","O","18,212","2,831"
"04/12/2020","29","I","12,668","2,553"
"04/12/2020","29","O","13,716","2,668"
"04/11/2020","29","I","15,953","3,256"
"04/11/2020","29","O","17,232","3,298"
"04/10/2020","29","I","20,726","3,672"
"04/10/2020","29","O","21,169","3,484"
"04/09/2020","29","I","20,109","3,180"
"04/09/2020","29","O","20,699","3,159"
"04/08/2020","29","I","21,019","3,377"
"04/08/2020","29","O","21,971","3,295"
"04/07/2020","29","I","21,378","3,538"
"04/07/2020","29","O","22,634","3,418"
"04/06/2020","29","I","20,696","3,342"
"04/06/2020","29","O","21,596","3,207"
"04/05/2020","29","I","12,341","2,459"
"04/05/2020","29","O","13,261","2,473"
"04/04/2020","29","I","15,050","2,955"
"04/04/2020","29","O","15,937","2,879"
"04/03/2020","29","I","21,465","3,546"
"04/03/2020","29","O","22,454","3,348"
"04/02/2020","29","I","21,444","3,301"
"04/02/2020","29","O","22,792","3,227"
"04/01/2020","29","I","21,589","3,441"
"04/01/2020","29","O","22,193","3,200"
"03/31/2020","29","I","20,786","3,127"
"03/31/2020","29","O","22,170","3,042"
"03/30/2020","29","I","20,839","3,198"
"03/30/2020","29","O","22,720","3,237"
"03/29/2020","29","I","11,576","2,283"
"03/29/2020","29","O","12,623","2,356"
"03/28/2020","29","I","15,241","2,960"
"03/28/2020","29","O","15,731","2,780"
"03/27/2020","29","I","24,470","3,917"
"03/27/2020","29","O","25,132","3,795"
"03/26/2020","29","I","24,801","3,780"
"03/26/2020","29","O","25,843","3,598"
"03/25/2020","29","I","23,469","3,611"
"03/25/2020","29","O","24,432","3,363"
"03/24/2020","29","I","23,983","3,664"
"03/24/2020","29","O","26,074","3,599"
"03/23/2020","29","I","21,915","3,376"
"03/23/2020","29","O","23,723","3,217"
"03/22/2020","29","I","16,807","3,353"
"03/22/2020","29","O","18,835","3,420"
"03/21/2020","29","I","23,375","4,773"
"03/21/2020","29","O","25,529","4,663"
"03/20/2020","29","I","33,156","5,419"
"03/20/2020","29","O","35,742","5,395"
"03/19/2020","29","I","33,778","4,961"
"03/19/2020","29","O","36,620","4,942"
"03/18/2020","29","I","36,892","5,549"
"03/18/2020","29","O","38,898","5,331"
"03/17/2020","29","I","36,161","5,380"
"03/17/2020","29","O","40,308","5,427"
"03/16/2020","29","I","37,711","5,906"
"03/16/2020","29","O","42,543","6,008"
"03/15/2020","29","I","31,111","6,018"
"03/15/2020","29","O","35,104","6,309"
"03/14/2020","29","I","37,092","7,128"
"03/14/2020","29","O","38,879","6,803"
"03/13/2020","29","I","44,906","7,001"
"03/13/2020","29","O","50,052","7,258"
"03/12/2020","29","I","45,315","6,371"
"03/12/2020","29","O","51,919","6,810"
"03/11/2020","29","I","46,166","6,468"
"03/11/2020","29","O","50,786","6,621"
"03/10/2020","29","I","44,936","6,365"
"03/10/2020","29","O","50,067","6,454"
"03/09/2020","29","I","44,402","6,450"
"03/09/2020","29","O","51,033","6,891"
"03/08/2020","29","I","43,168","8,031"
"03/08/2020","29","O","48,793","8,329"
"03/07/2020","29","I","43,303","8,247"
"03/07/2020","29","O","48,895","8,533"
"03/06/2020","29","I","47,105","7,246"
"03/06/2020","29","O","54,957","7,795"
"03/05/2020","29","I","46,791","6,603"
"03/05/2020","29","O","55,231","7,068"
"03/04/2020","29","I","45,812","6,195"
"03/04/2020","29","O","53,189","6,645"
"03/03/2020","29","I","43,121","6,021"
"03/03/2020","29","O","52,224","6,424"
"03/02/2020","29","I","42,603","6,212"
"03/02/2020","29","O","52,129","6,874"
"03/01/2020","29","I","43,652","8,199"
"03/01/2020","29","O","51,503","8,763"
"02/29/2020","29","I","48,418","9,210"
"02/29/2020","29","O","49,800","8,852"
"02/28/2020","29","I","49,739","7,588"
"02/28/2020","29","O","54,278","7,634"
"02/27/2020","29","I","48,918","6,912"
"02/27/2020","29","O","54,042","7,090"
"02/26/2020","29","I","44,684","6,241"
"02/26/2020","29","O","51,809","6,607"
"02/25/2020","29","I","43,267","5,851"
"02/25/2020","29","O","51,356","6,517"
"02/24/2020","29","I","43,884","6,242"
"02/24/2020","29","O","49,787","6,555"
"02/23/2020","29","I","42,700","8,024"
"02/23/2020","29","O","52,296","9,018"
"02/22/2020","29","I","44,944","8,428"
"02/22/2020","29","O","51,214","8,891"
"02/21/2020","29","I","48,058","7,614"
"02/21/2020","29","O","53,598","7,796"
"02/20/2020","29","I","46,684","6,690"
"02/20/2020","29","O","54,933","7,332"
"02/19/2020","29","I","46,453","6,748"
"02/19/2020","29","O","54,218","7,194"
"02/18/2020","29","I","45,440","6,462"
"02/18/2020","29","O","52,067","6,708"
"02/17/2020","29","I","42,745","7,150"
"02/17/2020","29","O","50,847","7,632"
"02/16/2020","29","I","44,320","8,015"
"02/16/2020","29","O","47,837","8,401"
"02/15/2020","29","I","46,310","8,277"
"02/15/2020","29","O","47,067","8,292"
"02/14/2020","29","I","49,394","7,927"
"02/14/2020","29","O","54,843","8,081"
"02/13/2020","29","I","46,137","6,237"
"02/13/2020","29","O","53,874","6,826"
"02/12/2020","29","I","44,756","6,338"
"02/12/2020","29","O","52,678","6,681"
"02/11/2020","29","I","44,418","5,968"
"02/11/2020","29","O","51,286","6,264"
"02/10/2020","29","I","43,449","5,946"
"02/10/2020","29","O","51,735","6,505"
"02/09/2020","29","I","42,313","7,722"
"02/09/2020","29","O","48,306","8,039"
"02/08/2020","29","I","45,899","8,224"
"02/08/2020","29","O","50,131","8,413"
"02/07/2020","29","I","46,939","7,055"
"02/07/2020","29","O","51,520","7,063"
"02/06/2020","29","I","42,393","5,877"
"02/06/2020","29","O","53,203","6,556"
"02/05/2020","29","I","45,650","6,170"
"02/05/2020","29","O","52,638","6,609"
"02/04/2020","29","I","43,684","5,958"
"02/04/2020","29","O","51,633","6,426"
"02/03/2020","29","I","44,042","6,199"
"02/03/2020","29","O","51,443","6,752"
"02/02/2020","29","I","38,877","6,951"
"02/02/2020","29","O","44,146","7,368"
"02/01/2020","29","I","43,512","7,912"
"02/01/2020","29","O","47,188","7,896"
"01/31/2020","29","I","47,772","7,333"
"01/31/2020","29","O","53,258","7,396"
"01/30/2020","29","I","45,820","6,357"
"01/30/2020","29","O","53,022","6,636"
"01/29/2020","29","I","43,906","6,044"
"01/29/2020","29","O","50,363","6,253"
"01/28/2020","29","I","42,908","5,855"
"01/28/2020","29","O","50,695","6,148"
"01/27/2020","29","I","43,646","6,142"
"01/27/2020","29","O","50,709","6,476"
"01/26/2020","29","I","42,635","7,633"
"01/26/2020","29","O","49,720","8,226"
"01/25/2020","29","I","41,437","7,527"
"01/25/2020","29","O","43,768","7,498"
"01/24/2020","29","I","47,752","7,354"
"01/24/2020","29","O","53,229","7,513"
"01/23/2020","29","I","46,762","6,459"
"01/23/2020","29","O","52,823","6,639"
"01/22/2020","29","I","44,587","6,216"
"01/22/2020","29","O","51,341","6,550"
"01/21/2020","29","I","44,731","6,245"
"01/21/2020","29","O","51,733","6,543"
"01/20/2020","29","I","43,777","6,805"
"01/20/2020","29","O","51,313","7,305"
"01/19/2020","29","I","41,034","7,383"
"01/19/2020","29","O","44,094","7,245"
"01/18/2020","29","I","34,448","6,202"
"01/18/2020","29","O","34,144","5,827"
"01/17/2020","29","I","47,852","7,359"
"01/17/2020","29","O","53,152","7,445"
"01/16/2020","29","I","46,175","6,525"
"01/16/2020","29","O","52,887","6,788"
"01/15/2020","29","I","43,506","6,087"
"01/15/2020","29","O","52,884","6,827"
"01/14/2020","29","I","44,180","6,066"
"01/14/2020","29","O","51,173","6,432"
"01/13/2020","29","I","43,480","6,165"
"01/13/2020","29","O","50,593","6,706"
"01/12/2020","29","I","41,917","7,543"
"01/12/2020","29","O","47,289","8,111"
"01/11/2020","29","I","46,320","8,516"
"01/11/2020","29","O","48,221","8,213"
"01/10/2020","29","I","47,536","7,281"
"01/10/2020","29","O","52,136","7,172"
"01/09/2020","29","I","44,523","6,200"
"01/09/2020","29","O","52,093","6,766"
"01/08/2020","29","I","44,310","6,027"
"01/08/2020","29","O","50,950","6,373"
"01/07/2020","29","I","43,451","5,958"
"01/07/2020","29","O","49,787","6,291"
"01/06/2020","29","I","43,424","6,047"
"01/06/2020","29","O","49,906","6,555"
"01/05/2020","29","I","39,366","7,250"
"01/05/2020","29","O","42,771","7,436"
"01/04/2020","29","I","41,738","7,818"
"01/04/2020","29","O","43,813","7,353"
"01/03/2020","29","I","41,944","6,574"
"01/03/2020","29","O","47,541","6,705"
"01/02/2020","29","I","42,340","6,568"
"01/02/2020","29","O","48,386","6,777"
"01/01/2020","29","I","35,386","6,971"
"01/01/2020","29","O","41,403","7,263"
"12/31/2019","29","I","43,000","7,410"
"12/31/2019","29","O","47,306","7,638"
"12/30/2019","29","I","43,056","7,142"
"12/30/2019","29","O","49,074","7,730"
"12/29/2019","29","I","42,764","8,080"
"12/29/2019","29","O","48,575","8,549"
"12/28/2019","29","I","49,526","9,317"
"12/28/2019","29","O","52,383","9,395"
"12/27/2019","29","I","47,382","7,851"
"12/27/2019","29","O","53,443","8,641"
"12/26/2019","29","I","47,350","7,813"
"12/26/2019","29","O","50,293","8,238"
"12/25/2019","29","I","51,253","8,968"
"12/25/2019","29","O","55,031","9,482"
"12/24/2019","29","I","50,885","8,635"
"12/24/2019","29","O","56,942","8,996"
"12/23/2019","29","I","45,689","7,484"
"12/23/2019","29","O","53,972","8,482"
"12/22/2019","29","I","44,271","8,170"
"12/22/2019","29","O","51,081","8,907"
"12/21/2019","29","I","48,455","9,023"
"12/21/2019","29","O","51,993","9,276"
"12/20/2019","29","I","48,728","7,750"
"12/20/2019","29","O","57,150","8,283"
"12/19/2019","29","I","48,599","6,931"
"12/19/2019","29","O","57,781","7,586"
"12/18/2019","29","I","47,885","6,612"
"12/18/2019","29","O","55,903","7,137"
"12/17/2019","29","I","42,316","5,948"
"12/17/2019","29","O","51,428","6,614"
"12/16/2019","29","I","44,339","6,288"
"12/16/2019","29","O","55,066","7,300"
"12/15/2019","29","I","45,144","8,105"
"12/15/2019","29","O","50,788","8,662"
"12/14/2019","29","I","46,393","8,374"
"12/14/2019","29","O","51,732","8,711"
"12/13/2019","29","I","47,831","7,231"
"12/13/2019","29","O","57,358","7,891"
"12/12/2019","29","I","49,337","6,745"
"12/12/2019","29","O","54,585","7,016"
"12/11/2019","29","I","45,186","6,384"
"12/11/2019","29","O","51,267","6,788"
"12/10/2019","29","I","46,464","6,301"
"12/10/2019","29","O","52,941","6,744"
"12/09/2019","29","I","45,310","6,279"
"12/09/2019","29","O","52,154","6,765"
"12/08/2019","29","I","46,564","8,552"
"12/08/2019","29","O","51,940","8,650"
"12/07/2019","29","I","49,198","8,811"
"12/07/2019","29","O","52,406","9,037"
"12/06/2019","29","I","49,173","7,368"
"12/06/2019","29","O","56,414","7,870"
"12/05/2019","29","I","49,217","6,992"
"12/05/2019","29","O","56,648","7,378"
"12/04/2019","29","I","47,865","6,760"
"12/04/2019","29","O","56,016","7,216"
"12/03/2019","29","I","44,901","6,621"
"12/03/2019","29","O","51,621","6,857"
"12/02/2019","29","I","38,762","5,974"
"12/02/2019","29","O","43,252","6,074"
"12/01/2019","29","I","40,652","7,775"
"12/01/2019","29","O","46,194","8,115"
"11/30/2019","29","I","53,116","9,686"
"11/30/2019","29","O","60,266","10,036"
"11/29/2019","29","I","48,856","8,840"
"11/29/2019","29","O","50,362","8,955"
"11/28/2019","29","I","58,332","10,053"
"11/28/2019","29","O","61,050","10,239"
"11/26/2019","29","I","48,727","7,015"
"11/26/2019","29","O","60,797","8,230"
"11/25/2019","29","I","47,432","6,876"
"11/25/2019","29","O","55,975","7,515"
"11/24/2019","29","I","40,321","7,526"
"11/24/2019","29","O","46,568","8,324"
"11/23/2019","29","I","47,784","8,924"
"11/23/2019","29","O","55,294","9,588"
"11/22/2019","29","I","49,099","7,270"
"11/22/2019","29","O","56,966","7,999"
"11/21/2019","29","I","47,930","6,681"
"11/21/2019","29","O","58,001","7,758"
"11/20/2019","29","I","46,867","6,413"
"11/20/2019","29","O","55,519","7,164"
"11/19/2019","29","I","45,896","6,419"
"11/19/2019","29","O","55,704","7,036"
"11/18/2019","29","I","43,417","6,062"
"11/18/2019","29","O","53,650","6,924"
"11/17/2019","29","I","44,788","8,422"
"11/17/2019","29","O","51,506","8,896"
"11/16/2019","29","I","49,254","9,680"
"11/16/2019","29","O","54,243","9,567"
"11/15/2019","29","I","51,538","7,673"
"11/15/2019","29","O","58,202","8,463"
"11/14/2019","29","I","50,232","7,025"
"11/14/2019","29","O","58,364","7,652"
"11/13/2019","29","I","48,318","6,552"
"11/13/2019","29","O","53,315","6,785"
"11/12/2019","29","I","44,400","6,078"
"11/12/2019","29","O","54,324","6,786"
"11/11/2019","29","I","47,349","7,140"
"11/11/2019","29","O","55,040","7,639"
"11/10/2019","29","I","47,893","8,756"
"11/10/2019","29","O","54,328","9,381"
"11/09/2019","29","I","49,072","9,238"
"11/09/2019","29","O","53,669","9,386"
"11/08/2019","29","I","50,928","7,858"
"11/08/2019","29","O","55,213","7,899"
"11/07/2019","29","I","50,452","7,050"
"11/07/2019","29","O","58,611","7,458"
"11/06/2019","29","I","48,057","6,809"
"11/06/2019","29","O","55,189","7,101"
"11/05/2019","29","I","45,685","6,563"
"11/05/2019","29","O","53,300","7,046"
"11/04/2019","29","I","46,543","7,018"
"11/04/2019","29","O","54,808","7,372"
"11/03/2019","29","I","50,221","9,375"
"11/03/2019","29","O","57,573","9,907"
"11/02/2019","29","I","51,593","9,567"
"11/02/2019","29","O","55,598","9,571"
"11/01/2019","29","I","48,738","7,687"
"11/01/2019","29","O","56,617","8,035"
"10/31/2019","29","I","44,710","6,463"
"10/31/2019","29","O","52,026","6,744"
"10/30/2019","29","I","46,953","6,653"
"10/30/2019","29","O","54,830","7,103"
"10/29/2019","29","I","46,572","6,474"
"10/29/2019","29","O","53,254","6,780"
"10/28/2019","29","I","45,020","6,760"
"10/28/2019","29","O","53,848","7,258"
"10/27/2019","29","I","41,716","7,677"
"10/27/2019","29","O","50,097","8,704"
"10/26/2019","29","I","51,477","9,924"
"10/26/2019","29","O","57,823","10,073"
"10/25/2019","29","I","52,461","8,557"
"10/25/2019","29","O","57,318","8,350"
"10/24/2019","29","I","49,607","7,245"
"10/24/2019","29","O","57,367","7,524"
"10/23/2019","29","I","48,323","6,991"
"10/23/2019","29","O","56,288","7,278"
"10/22/2019","29","I","44,351","6,277"
"10/22/2019","29","O","51,409","6,622"
"10/21/2019","29","I","45,392","7,061"
"10/21/2019","29","O","54,640","7,540"
"10/20/2019","29","I","46,406","8,765"
"10/20/2019","29","O","58,091","9,809"
"10/19/2019","29","I","54,568","10,295"
"10/19/2019","29","O","60,375","10,446"
"10/18/2019","29","I","53,692","8,716"
"10/18/2019","29","O","60,479","9,069"
"10/17/2019","29","I","51,550","7,566"
"10/17/2019","29","O","58,880","7,848"
"10/16/2019","29","I","48,005","6,842"
"10/16/2019","29","O","54,390","6,742"
"10/15/2019","29","I","48,487","7,027"
"10/15/2019","29","O","56,651","7,242"
"10/14/2019","29","I","48,334","8,475"
"10/14/2019","29","O","59,372","8,576"
"10/13/2019","29","I","49,813","9,655"
"10/13/2019","29","O","61,239","10,739"
"10/12/2019","29","I","53,991","9,927"
"10/12/2019","29","O","62,024","11,173"
"10/11/2019","29","I","53,362","8,461"
"10/11/2019","29","O","61,943","9,390"
"10/10/2019","29","I","50,501","7,337"
"10/10/2019","29","O","58,134","7,949"
"10/09/2019","29","I","47,004","6,819"
"10/09/2019","29","O","52,021","6,703"
"10/08/2019","29","I","47,955","6,928"
"10/08/2019","29","O","53,935","6,858"
"10/07/2019","29","I","46,037","6,994"
"10/07/2019","29","O","54,119","7,244"
"10/06/2019","29","I","48,913","9,143"
"10/06/2019","29","O","60,432","10,081"
"10/05/2019","29","I","52,668","10,107"
"10/05/2019","29","O","58,682","10,182"
"10/04/2019","29","I","53,342","8,503"
"10/04/2019","29","O","58,342","8,524"
"10/03/2019","29","I","47,259","6,765"
"10/03/2019","29","O","55,460","7,152"
"10/02/2019","29","I","49,241","7,043"
"10/02/2019","29","O","55,942","7,325"
"10/01/2019","29","I","49,489","7,229"
"10/01/2019","29","O","55,885","7,337"
"09/29/2019","29","I","55,640","10,487"
"09/29/2019","29","O","60,518","10,066"
"09/28/2019","29","I","55,272","10,661"
"09/28/2019","29","O","60,196","10,770"
"09/27/2019","29","I","54,871","8,629"
"09/27/2019","29","O","58,616","8,525"
"09/26/2019","29","I","51,460","7,515"
"09/26/2019","29","O","55,185","7,169"
"09/25/2019","29","I","49,662","7,163"
"09/25/2019","29","O","58,196","7,679"
"09/24/2019","29","I","50,058","7,400"
"09/24/2019","29","O","55,666","7,292"
"09/23/2019","29","I","49,074","7,431"
"09/23/2019","29","O","56,836","7,819"
"09/22/2019","29","I","52,159","9,973"
"09/22/2019","29","O","65,244","11,418"
